invoice_KEY,update__staff_KEY,update_date_utc,client_KEY,client__client_id,client__client_id_sortable,client__description,client__office__office_id,client__partner__staff__staff_id,client__manager__staff__staff_id,invoice_number,reference,invoice_date,due_date,digita_tax_point_date_override,digita_proforma__ledger_entry_KEY,comments,billed_date,billed__staff_KEY,billed__staff__staff_id,approved_date,approved__staff_KEY,approved__staff__staff_id,posted_date,posted__staff_KEY,posted__staff__staff_id,amount,posted_open_amount,time_amount_billed,time_amount_adjusted,expense_amount_billed,expense_amount_adjusted,progress_amount_billed,surcharge,discount,sales_tax,service_tax,ledger_entry_KEY,printed,report_definition_KEY,invoice_format,invoice_format_storage_style_KEY,positive_invoiced,negative_invoiced,positive_nonprogress_invoiced,negative_nonprogress_invoiced,positive_progress_invoiced,negative_progress_invoiced,ledger_entry_subtype_KEY
134,61,06/30/2022,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,90907,,04/01/2022,04/21/2022,,,,06/30/2022,61,2014HM,04/01/2022,61,2014HM,06/30/2022,61,2014HM,180,0,0,0,180,180,0,0,0,0,0,134,TRUE,1621,,2,180,0,180,0,0,0,1
573,61,06/30/2022,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,86567,,01/25/2022,02/14/2022,,,,06/30/2022,61,2014HM,01/25/2022,61,2014HM,06/30/2022,61,2014HM,180,0,0,0,180,180,0,0,0,0,0,573,TRUE,1621,,2,180,0,180,0,0,0,1
620,61,10/11/2022,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,97000,,07/01/2022,07/21/2022,,,,10/11/2022,61,2014HM,06/30/2022,61,2014HM,10/11/2022,61,2014HM,180,0,0,0,180,180,0,0,0,0,0,620,TRUE,1621,,2,180,0,180,0,0,0,1
574,61,10/11/2022,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,101258,,10/04/2022,10/24/2022,,,,10/11/2022,61,2014HM,10/04/2022,61,2014HM,10/11/2022,61,2014HM,187.5,0,0,0,187.5,187.5,0,0,0,0,0,574,TRUE,1621,,2,187.5,0,187.5,0,0,0,1
623,61,01/03/2023,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,106776,,01/03/2023,01/23/2023,,,,01/03/2023,61,2014HM,01/03/2023,61,2014HM,01/03/2023,61,2014HM,187.5,0,0,0,187.5,187.5,0,0,0,0,0,623,TRUE,1621,,3,187.5,0,187.5,0,0,0,1
51,61,06/30/2022,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,90902,,04/01/2022,04/21/2022,,,,06/30/2022,61,2014HM,04/01/2022,61,2014HM,06/30/2022,61,2014HM,60,0,0,0,60,60,0,0,0,0,0,51,TRUE,1621,,2,60,0,60,0,0,0,1
595,61,06/30/2022,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,86499,,01/25/2022,02/14/2022,,,,06/30/2022,61,2014HM,01/25/2022,61,2014HM,06/30/2022,61,2014HM,60,0,0,0,60,60,0,0,0,0,0,595,TRUE,1621,,2,60,0,60,0,0,0,1
598,61,10/11/2022,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,96995,,07/01/2022,07/21/2022,,,,10/11/2022,61,2014HM,06/30/2022,61,2014HM,10/11/2022,61,2014HM,60,0,0,0,60,60,0,0,0,0,0,598,TRUE,1621,,2,60,0,60,0,0,0,1
601,61,10/11/2022,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,101271,,10/04/2022,10/24/2022,,,,10/11/2022,61,2014HM,10/04/2022,61,2014HM,10/11/2022,61,2014HM,60,0,0,0,60,60,0,0,0,0,0,601,TRUE,1621,,2,60,0,60,0,0,0,1
602,61,01/03/2023,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,106959,,01/03/2023,01/23/2023,,,,01/03/2023,61,2014HM,01/03/2023,61,2014HM,01/03/2023,61,2014HM,60,0,0,0,60,60,0,0,0,0,0,602,TRUE,1621,,3,60,0,60,0,0,0,1
624,61,02/10/2023,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,109145,,02/09/2023,03/01/2023,,,,02/09/2023,61,2014HM,02/09/2023,61,2014HM,02/09/2023,61,2014HM,148.75,0,53.75,0,95,0,0,0,0,0,0,624,TRUE,1628,,3,148.75,0,148.75,0,0,0,1
604,61,02/14/2023,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,109153,,02/14/2023,03/06/2023,,,,02/14/2023,61,2014HM,02/14/2023,61,2014HM,02/14/2023,61,2014HM,161.14,0,0,0,161.14,0,0,0,0,0,0,604,TRUE,1628,,3,161.14,0,161.14,0,0,0,1
351,61,02/07/2023,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,109318,,02/07/2023,02/27/2023,,,,02/07/2023,61,2014HM,02/07/2023,61,2014HM,02/07/2023,61,2014HM,383.75,0,93.75,0,290,0,0,0,0,0,0,351,TRUE,1628,,3,383.75,0,383.75,0,0,0,1
674,61,03/10/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,110912,,03/09/2023,03/29/2023,,,,03/09/2023,61,2014HM,03/09/2023,61,2014HM,03/09/2023,61,2014HM,193.95,0,98.95,0,95,0,0,0,0,0,0,674,TRUE,1628,,3,193.95,0,193.95,0,0,0,1
353,61,02/15/2024,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,136002,,02/15/2024,03/06/2024,,,,02/15/2024,61,2014HM,02/15/2024,61,2014HM,02/15/2024,61,2014HM,465,0,250,0,215,0,0,0,0,0,0,353,TRUE,1627,,3,465,0,465,0,0,0,1
138,61,07/18/2023,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,121532,,07/18/2023,08/07/2023,,,,07/18/2023,61,2014HM,07/18/2023,61,2014HM,07/18/2023,61,2014HM,187.5,0,0,0,187.5,187.5,0,0,0,0,0,138,TRUE,1621,,3,187.5,0,187.5,0,0,0,1
139,61,10/02/2023,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,125291,,10/02/2023,10/22/2023,,,,10/02/2023,61,2014HM,10/02/2023,61,2014HM,10/02/2023,61,2014HM,195,0,0,0,195,195,0,0,0,0,0,139,TRUE,1621,,3,195,0,195,0,0,0,1
141,61,01/02/2024,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,132678,,01/02/2024,01/22/2024,,,,01/02/2024,61,2014HM,01/02/2024,61,2014HM,01/02/2024,61,2014HM,180,0,0,0,180,180,0,0,0,0,0,141,TRUE,1621,,3,180,0,180,0,0,0,1
59,61,10/02/2023,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,125472,,10/02/2023,10/22/2023,,,,10/02/2023,61,2014HM,10/02/2023,61,2014HM,10/02/2023,61,2014HM,390,0,0,0,390,390,0,0,0,0,0,59,TRUE,1621,,3,390,0,390,0,0,0,1
57,61,07/18/2023,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,121707,,07/18/2023,08/07/2023,,,,07/18/2023,61,2014HM,07/18/2023,61,2014HM,07/18/2023,61,2014HM,375,0,0,0,375,375,0,0,0,0,0,57,TRUE,1621,,3,375,0,375,0,0,0,1
605,61,04/03/2023,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,112506,,04/03/2023,04/23/2023,,,,04/03/2023,61,2014HM,04/03/2023,61,2014HM,04/03/2023,61,2014HM,375,0,0,0,375,375,0,0,0,0,0,605,TRUE,1621,,3,375,0,375,0,0,0,1
61,61,01/02/2024,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,132868,,01/02/2024,01/22/2024,,,,01/02/2024,61,2014HM,01/02/2024,61,2014HM,01/02/2024,61,2014HM,360,0,0,0,360,360,0,0,0,0,0,61,TRUE,1621,,3,360,0,360,0,0,0,1
625,61,04/03/2023,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,112327,,04/03/2023,04/23/2023,,,,04/03/2023,61,2014HM,04/03/2023,61,2014HM,04/03/2023,61,2014HM,187.5,0,0,0,187.5,187.5,0,0,0,0,0,625,TRUE,1621,,3,187.5,0,187.5,0,0,0,1
499,61,07/03/2019,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,53920,,06/30/2019,07/20/2019,,,,07/02/2019,57,3373NR,07/02/2019,61,2014HM,07/02/2019,61,2014HM,0,0,0,-382.5,0,0,0,0,0,0,0,499,TRUE,317,,2,0,0,0,0,0,0,1
12,78,01/02/2018,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,15937,,06/30/2015,07/20/2015,,,,07/07/2015,101,2776SL,07/09/2015,61,2014HM,07/09/2015,61,2014HM,1164.5,0,1164.5,86.5,0,0,0,0,0,0,0,12,TRUE,1399,,3,1164.5,0,1164.5,0,0,0,1
18,61,01/02/2018,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,24536,,07/31/2016,08/20/2016,,,,08/08/2016,61,2014HM,08/08/2016,61,2014HM,08/08/2016,61,2014HM,318,0,318,-17.5,0,0,0,0,0,0,0,18,TRUE,331,,3,318,0,318,0,0,0,1
22,93,12/30/2017,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,36084,,11/30/2017,12/20/2017,,,,12/07/2017,61,2014HM,12/07/2017,61,2014HM,12/08/2017,61,2014HM,951,0,931,40,20,0,0,0,0,0,0,22,TRUE,331,,3,951,0,951,0,0,0,1
338,102,08/09/2019,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,54373,,08/01/2019,08/21/2019,,,,08/06/2019,57,3373NR,08/09/2019,72,2284BJ,08/09/2019,102,2952NF,275,0,275,-150,0,0,0,0,0,0,0,338,TRUE,317,,3,275,0,275,0,0,0,1
342,102,02/10/2020,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,59364,,01/31/2020,02/20/2020,,,,02/08/2020,102,2952NF,02/10/2020,72,2284BJ,02/10/2020,102,2952NF,887.4,0,710.2,-268.9,177.2,-127.8,0,0,0,0,0,342,TRUE,317,,3,887.4,0,887.4,0,0,0,1
343,102,03/10/2020,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,60263,,02/29/2020,03/20/2020,,,,03/05/2020,57,3373NR,03/09/2020,72,2284BJ,03/10/2020,102,2952NF,7234,0,7234,3617,0,0,0,0,0,0,0,343,TRUE,317,,3,7234,0,7234,0,0,0,1
344,102,07/23/2020,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,64618,,07/20/2020,08/09/2020,,,,07/20/2020,57,3373NR,07/20/2020,72,2284BJ,07/22/2020,102,2952NF,275,0,275,-307.5,0,0,0,0,0,0,0,344,TRUE,317,,3,275,0,275,0,0,0,1
337,102,05/09/2019,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,52017,,04/30/2019,05/20/2019,,,,05/07/2019,57,3373NR,05/09/2019,72,2284BJ,05/09/2019,102,2952NF,7500,0,7500,-1248.9,0,0,0,0,0,0,0,337,TRUE,317,,3,7500,0,7500,0,0,0,1
35,102,05/08/2019,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,52053,,04/30/2019,05/20/2019,,,,05/07/2019,94,4081OL,05/07/2019,102,2952NF,05/08/2019,102,2952NF,1875,0,1875,-524,0,0,0,0,0,0,0,35,TRUE,331,,3,1875,0,1875,0,0,0,1
40,102,05/09/2020,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,62456,,04/30/2020,05/20/2020,,,,05/06/2020,94,4081OL,05/06/2020,102,2952NF,05/09/2020,102,2952NF,1920,0,1920,237.5,0,0,0,0,0,0,0,40,TRUE,331,,3,1920,0,1920,0,0,0,1
29,102,10/09/2018,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,44499,,09/30/2018,10/20/2018,,,,10/02/2018,94,4081OL,10/09/2018,102,2952NF,10/09/2018,102,2952NF,1703.75,0,1689.83,476.08,13.92,3.92,0,0,0,0,0,29,TRUE,331,,3,1703.75,0,1703.75,0,0,0,1
501,61,04/22/2022,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,92416,,04/21/2022,05/11/2022,,,,04/21/2022,61,2014HM,04/22/2022,61,2014HM,04/22/2022,61,2014HM,0,0,0,-16.1,0,0,0,0,0,0,0,501,TRUE,1627,,3,0,0,0,0,0,0,1
528,61,12/14/2022,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,105953,,11/30/2022,12/20/2022,,,,12/14/2022,61,2014HM,12/14/2022,61,2014HM,12/14/2022,61,2014HM,0,0,0,-337.5,0,0,0,0,0,0,0,528,TRUE,1627,,3,0,0,0,0,0,0,1
242,61,02/03/2022,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,84480,,02/01/2022,02/21/2022,,,,02/03/2022,61,2014HM,02/03/2022,61,2014HM,02/03/2022,61,2014HM,1505,0,1505,-466.25,0,0,0,0,0,0,0,242,TRUE,1627,,3,1505,0,1505,0,0,0,1
526,61,06/03/2022,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,95811,,06/03/2022,06/23/2022,,,,06/03/2022,61,2014HM,06/03/2022,61,2014HM,06/03/2022,61,2014HM,0,0,0,-110,0,0,0,0,0,0,0,526,TRUE,1627,,3,0,0,0,0,0,0,1
323,61,02/03/2022,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,84601,,02/01/2022,02/21/2022,,,,02/03/2022,61,2014HM,02/03/2022,61,2014HM,02/03/2022,61,2014HM,130,0,130,-1.25,0,0,0,0,0,0,0,323,TRUE,1627,,3,130,0,130,0,0,0,1
516,61,11/12/2021,19,26265427500,26265427500                              `,BrightHorizon Enterprises,IDMV,4380LH,2505CC,83347,,11/12/2021,12/02/2021,,,,11/12/2021,61,2014HM,11/12/2021,61,2014HM,11/12/2021,61,2014HM,0,0,0,-36.15,0,0,0,0,0,0,0,516,TRUE,1627,,3,0,0,0,0,0,0,1
589,61,07/13/2022,22,22422573000,22422573000                              `,InfinityItems Retail,IDMV,4831LC,4380LH,97929,,07/12/2022,08/01/2022,,,,07/12/2022,61,2014HM,07/13/2022,61,2014HM,07/13/2022,61,2014HM,0,0,0,-25,0,0,0,0,0,0,0,589,TRUE,1627,,3,0,0,0,0,0,0,1
53,61,05/05/2022,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,93626,,05/03/2022,05/23/2022,,,,05/05/2022,94,4081OL,05/05/2022,61,2014HM,05/05/2022,61,2014HM,1675,0,1675,-513,0,0,0,0,0,0,0,53,TRUE,1627,,3,1675,0,1675,0,0,0,1
619,61,03/08/2022,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,88813,,03/04/2022,03/24/2022,,,,03/07/2022,61,2014HM,03/07/2022,61,2014HM,03/07/2022,61,2014HM,310,0,173.88,-1.12,136.12,-0.88,0,0,0,0,0,619,TRUE,1629,,3,310,0,310,0,0,0,1
322,61,01/20/2022,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,84481,,01/12/2022,02/01/2022,,,,01/18/2022,61,2014HM,01/19/2022,73,4831LC,01/20/2022,61,2014HM,565,0,565,21.5,0,0,0,0,0,0,0,322,TRUE,1627,,3,565,0,565,0,0,0,1
303,61,05/03/2022,17,20971824000,20971824000                              `,FarmForward Innovations,IDMV,4831LC,4380LH,92798,,05/03/2022,05/23/2022,,,,05/03/2022,84,4380LH,05/03/2022,73,4831LC,05/03/2022,61,2014HM,1300,0,1300,116.7,0,0,0,0,0,0,0,303,TRUE,1627,,3,1300,0,1300,0,0,0,1
180,61,02/04/2022,11,37285951500,37285951500                              `,TrustTide Banking,WACL,3321MC,4081OL,85461,,01/12/2022,02/01/2022,,,,01/12/2022,61,2014HM,02/04/2022,70,3321MC,02/04/2022,61,2014HM,175,0,175,-10,0,0,0,0,0,0,0,180,TRUE,1627,,3,175,0,175,0,0,0,1
195,61,02/04/2022,8,39481843500,39481843500                              `,UrbanTrend Retailers,WACL,3321MC,4081OL,85462,,01/12/2022,02/01/2022,,,,01/12/2022,61,2014HM,02/04/2022,70,3321MC,02/04/2022,61,2014HM,275,0,275,-2.5,0,0,0,0,0,0,0,195,TRUE,1627,,3,275,0,275,0,0,0,1
447,61,09/16/2022,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,100181,,09/15/2022,10/05/2022,,,,09/15/2022,61,2014HM,09/16/2022,61,2014HM,09/16/2022,61,2014HM,0,0,0,-167,0,0,0,0,0,0,0,447,TRUE,1627,,3,0,0,0,0,0,0,1
459,61,11/12/2021,10,32626342500,32626342500                              `,SummitStone Financial,IDMV,4380LH,2505CC,83348,,11/12/2021,12/02/2021,,,,11/12/2021,61,2014HM,11/12/2021,61,2014HM,11/12/2021,61,2014HM,0,0,0,-7.55,0,0,0,0,0,0,0,459,TRUE,1627,,3,0,0,0,0,0,0,1
655,61,03/03/2022,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,88113,,02/21/2022,03/13/2022,,,,03/03/2022,61,2014HM,03/03/2022,61,2014HM,03/03/2022,61,2014HM,2500,0,2500,2030,0,0,0,0,0,0,0,655,TRUE,1627,,3,2500,0,2500,0,0,0,1
656,61,03/04/2022,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,88817,,03/04/2022,03/24/2022,,,,03/04/2022,61,2014HM,03/04/2022,61,2014HM,03/04/2022,61,2014HM,745,0,400,5,345,-1,0,0,0,0,0,656,TRUE,1629,,3,745,0,745,0,0,0,1
348,61,10/04/2021,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,80821,,09/30/2021,10/20/2021,,,,09/22/2021,80,4764RC,09/30/2021,72,2284BJ,10/04/2021,61,2014HM,800,0,800,6.25,0,0,0,0,0,0,0,348,TRUE,317,,3,800,0,800,0,0,0,1
62,61,02/08/2024,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,135423,,02/08/2024,02/28/2024,,,,02/08/2024,61,2014HM,02/08/2024,61,2014HM,02/08/2024,61,2014HM,225,0,225,-0.75,0,0,0,0,0,0,0,62,TRUE,1628,,3,225,0,225,0,0,0,1
614,61,03/07/2024,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,137313,,03/07/2024,03/27/2024,,,,03/07/2024,61,2014HM,03/07/2024,61,2014HM,03/07/2024,61,2014HM,95,0,95,-0.55,0,0,0,0,0,0,0,614,TRUE,1629,,3,95,0,95,0,0,0,1
609,61,09/14/2023,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,123537,,09/14/2023,10/04/2023,,,,09/14/2023,61,2014HM,09/14/2023,61,2014HM,09/14/2023,61,2014HM,200,0,200,-22.75,0,0,0,0,0,0,0,609,TRUE,1627,,3,200,0,200,0,0,0,1
618,61,10/28/2022,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,102813,,10/27/2022,11/16/2022,,,,10/28/2022,61,2014HM,10/28/2022,61,2014HM,10/28/2022,61,2014HM,1300,0,1300,460.75,0,0,0,0,0,0,0,618,TRUE,1627,,3,1300,0,1300,0,0,0,1
615,61,10/28/2022,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,102817,,10/27/2022,11/16/2022,,,,10/28/2022,61,2014HM,10/28/2022,61,2014HM,10/28/2022,61,2014HM,1100,0,1100,-118.75,0,0,0,0,0,0,0,615,TRUE,1627,,3,1100,0,1100,0,0,0,1
643,61,03/08/2024,11,37285951500,37285951500                              `,TrustTide Banking,WACL,3321MC,4081OL,136287,,03/08/2024,03/28/2024,,,,03/08/2024,61,2014HM,03/08/2024,61,2014HM,03/08/2024,61,2014HM,40,0,40,2.5,0,0,0,0,0,0,0,643,TRUE,1627,,3,40,0,40,0,0,0,1
142,61,02/08/2024,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,134977,,02/08/2024,02/28/2024,,,,02/08/2024,61,2014HM,02/08/2024,61,2014HM,02/08/2024,61,2014HM,575,0,430.06,-0.19,144.94,-0.06,0,0,0,0,0,142,TRUE,1628,,3,575,0,575,0,0,0,1
143,61,03/07/2024,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,137322,,03/07/2024,03/27/2024,,,,03/07/2024,61,2014HM,03/07/2024,61,2014HM,03/07/2024,61,2014HM,140,0,140,0.3,0,0,0,0,0,0,0,143,TRUE,1629,,3,140,0,140,0,0,0,1
629,61,09/14/2023,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,123547,,09/14/2023,10/04/2023,,,,09/14/2023,61,2014HM,09/14/2023,61,2014HM,09/14/2023,61,2014HM,360,0,360,3,0,0,0,0,0,0,0,629,TRUE,1627,,3,360,0,360,0,0,0,1
579,61,12/29/2022,8,39481843500,39481843500                              `,UrbanTrend Retailers,WACL,3321MC,4081OL,106662,,12/29/2022,01/18/2023,,,,12/29/2022,61,2014HM,12/29/2022,61,2014HM,12/29/2022,61,2014HM,0,0,0,-42,0,0,0,0,0,0,0,579,TRUE,1627,,3,0,0,0,0,0,0,1
645,61,10/28/2022,10,32626342500,32626342500                              `,SummitStone Financial,IDMV,4380LH,2505CC,102812,,10/27/2022,11/16/2022,,,,10/28/2022,61,2014HM,10/28/2022,61,2014HM,10/28/2022,61,2014HM,2000,0,2000,-273.8,0,0,0,0,0,0,0,645,TRUE,1627,,3,2000,0,2000,0,0,0,1
658,61,12/29/2022,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,106280,,12/23/2022,01/12/2023,,,,12/29/2022,61,2014HM,12/29/2022,61,2014HM,12/29/2022,61,2014HM,2000,0,2000,-572.75,0,0,0,0,0,0,0,658,TRUE,1627,,3,2000,0,2000,0,0,0,1
660,61,06/21/2023,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,120075,,06/21/2023,07/11/2023,,,,06/21/2023,61,2014HM,06/21/2023,61,2014HM,06/21/2023,61,2014HM,450,0,450,30,0,0,0,0,0,0,0,660,TRUE,1627,,3,450,0,450,0,0,0,1
676,61,04/12/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,113294,,04/12/2023,05/02/2023,,,,04/12/2023,61,2014HM,04/12/2023,61,2014HM,04/12/2023,61,2014HM,160,0,160,-1.4,0,0,0,0,0,0,0,676,TRUE,1629,,3,160,0,160,0,0,0,1
671,61,01/04/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,107229,,01/03/2023,01/23/2023,,,,01/04/2023,61,2014HM,01/04/2023,61,2014HM,01/04/2023,61,2014HM,750,0,750,2.65,0,0,0,0,0,0,0,671,TRUE,1627,,3,750,0,750,0,0,0,1
672,61,02/14/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,109152,,02/14/2023,03/06/2023,,,,02/14/2023,61,2014HM,02/14/2023,61,2014HM,02/14/2023,61,2014HM,160,0,160,0.75,0,0,0,0,0,0,0,672,TRUE,1628,,3,160,0,160,0,0,0,1
616,61,01/11/2023,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,106613,,12/29/2022,01/18/2023,,,,12/29/2022,61,2014HM,01/09/2023,84,4380LH,01/11/2023,61,2014HM,235,0,235,3.75,0,0,0,0,0,0,0,616,TRUE,1627,,3,235,0,235,0,0,0,1
633,61,12/07/2023,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,130655,,12/05/2023,12/25/2023,,,,12/05/2023,61,2014HM,12/06/2023,61,2014HM,12/07/2023,61,2014HM,330,0,330,-0.55,0,0,0,0,0,0,0,633,TRUE,1629,,3,330,0,330,0,0,0,1
504,61,07/10/2023,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,120980,,07/10/2023,07/30/2023,,,,07/10/2023,126,3984CT,07/10/2023,61,2014HM,07/10/2023,61,2014HM,0,0,0,-112.5,0,0,0,0,0,0,0,504,TRUE,1627,,3,0,0,0,0,0,0,1
659,61,02/02/2023,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,108074,,02/02/2023,02/22/2023,,,,02/02/2023,61,2014HM,02/02/2023,61,2014HM,02/02/2023,61,2014HM,1360,0,1360,-2.5,0,0,0,0,0,0,0,659,TRUE,1627,,3,1360,0,1360,0,0,0,1
640,61,01/11/2024,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,134062,,01/11/2024,01/31/2024,,,,01/11/2024,61,2014HM,01/11/2024,61,2014HM,01/11/2024,61,2014HM,1000,0,1000,-189.15,0,0,0,0,0,0,0,640,TRUE,1627,,3,1000,0,1000,0,0,0,1
646,61,05/25/2023,10,32626342500,32626342500                              `,SummitStone Financial,IDMV,4380LH,2505CC,118154,,05/25/2023,06/14/2023,,,,05/25/2023,61,2014HM,05/25/2023,61,2014HM,05/25/2023,61,2014HM,2000,0,2000,153.75,0,0,0,0,0,0,0,646,TRUE,1627,,3,2000,0,2000,0,0,0,1
631,61,11/08/2023,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,128659,,11/08/2023,11/28/2023,,,,11/08/2023,61,2014HM,11/08/2023,61,2014HM,11/08/2023,61,2014HM,200,0,200,-0.5,0,0,0,0,0,0,0,631,TRUE,1627,,3,200,0,200,0,0,0,1
610,61,11/08/2023,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,128871,,11/08/2023,11/28/2023,,,,11/08/2023,61,2014HM,11/08/2023,61,2014HM,11/08/2023,61,2014HM,225,0,225,-1.75,0,0,0,0,0,0,0,610,TRUE,1627,,3,225,0,225,0,0,0,1
575,61,03/11/2024,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,137008,,03/11/2024,03/31/2024,,,,03/11/2024,61,2014HM,03/11/2024,61,2014HM,03/11/2024,61,2014HM,3420,3420,3420,-765,0,0,0,0,0,0,0,575,TRUE,1627,,3,3420,0,3420,0,0,0,1
634,61,01/04/2024,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,132958,,01/04/2024,01/24/2024,,,,01/04/2024,61,2014HM,01/04/2024,61,2014HM,01/04/2024,61,2014HM,260,0,260,4.2,0,0,0,0,0,0,0,634,TRUE,1627,,3,260,0,260,0,0,0,1
635,61,01/11/2024,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,133838,,01/11/2024,01/31/2024,,,,01/11/2024,61,2014HM,01/11/2024,61,2014HM,01/11/2024,61,2014HM,600,0,600,-17,0,0,0,0,0,0,0,635,TRUE,1627,,3,600,0,600,0,0,0,1
617,61,05/25/2023,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,118155,,05/25/2023,06/14/2023,,,,05/25/2023,61,2014HM,05/25/2023,61,2014HM,05/25/2023,61,2014HM,1100,0,1100,90.4,0,0,0,0,0,0,0,617,TRUE,1627,,3,1100,0,1100,0,0,0,1
