ledger_entry_KEY,update__staff_KEY,update_date_utc,bank_account_KEY,bank_account__bank_account_id,bank_account__bank_account_id_sortable,bank_account__description,control_date,submittal_status_KEY,digita_vat_period_KEY,ledger_entry_subtype_KEY,ledger_entry_type_KEY,ledger_entry_type__ledger_entry_type_id,ledger_entry_type__ledger_entry_type_id_sortable,ledger_entry_type__description,client_KEY,client__client_id,client__client_id_sortable,client__description,client__office__office_id,client__partner__staff__staff_id,client__manager__staff__staff_id,entry_date,reference,normal_sign,debit_amount,credit_amount,amount,open_date,posted_open_amount,live_open_amount,posted_closed_amount,live_closed_amount,posted_application_count,comments,internal_comments,approved_date,approved__staff_KEY,approved__staff__staff_id,approved__staff__staff_id_sortable,posted_date,posted__staff_KEY,posted__staff__staff_id,posted__staff__staff_id_sortable,entry_number,digita_tax_point_date_override,digita_proforma__ledger_entry_KEY,void_date,is_posted,is_approved
76,102,12/31/2017,,,,,05/02/2017,,,1,1,INV,INV,Invoice,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,04/30/2017,,1,818.5,0,818.5,01/01/2079,0,0,818.5,818.5,1,,,05/08/2017,102,2952NF,2952NF,05/08/2017,102,2952NF,2952NF,30466,,,,TRUE,TRUE
77,102,04/09/2019,,,,,04/08/2019,,,1,1,INV,INV,Invoice,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,04/08/2019,,1,900,0,900,01/01/2079,0,0,900,900,1,,,04/09/2019,102,2952NF,2952NF,04/09/2019,102,2952NF,2952NF,50269,,,,TRUE,TRUE
78,102,04/03/2020,,,,,03/23/2020,,,1,1,INV,INV,Invoice,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,03/23/2020,,1,850,0,850,01/01/2079,0,0,850,850,1,,,03/31/2020,76,4337JW,4337JW,04/03/2020,102,2952NF,2952NF,60783,,,,TRUE,TRUE
79,61,06/04/2021,,,,,05/07/2021,,,1,1,INV,INV,Invoice,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,05/07/2021,,1,1300,0,1300,01/01/2079,0,0,1300,1300,1,,,06/04/2021,61,2014HM,2014HM,06/04/2021,61,2014HM,2014HM,75729,,,,TRUE,TRUE
80,61,10/06/2021,,,,,09/20/2021,,,1,1,INV,INV,Invoice,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,09/30/2021,,1,300,0,300,01/01/2079,0,0,300,300,1,,,10/04/2021,84,4380LH,4380LH,10/06/2021,61,2014HM,2014HM,80524,,,,TRUE,TRUE
81,61,10/18/2023,,,,,10/09/2023,,,1,1,INV,INV,Invoice,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,10/18/2023,,1,1850,0,1850,01/01/2079,0,0,1850,1850,1,,,10/18/2023,61,2014HM,2014HM,10/18/2023,61,2014HM,2014HM,126756,,,,TRUE,TRUE
82,61,01/02/2018,,,,,09/06/2013,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,08/31/2013,,1,129.6,0,129.6,01/01/2079,0,0,129.6,129.6,1,,,09/10/2013,61,2014HM,2014HM,09/10/2013,61,2014HM,2014HM,1101,,,,TRUE,TRUE
83,78,01/02/2018,,,,,10/31/2013,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,10/31/2013,,1,115,0,115,01/01/2079,0,0,115,115,1,,,11/06/2013,61,2014HM,2014HM,11/06/2013,61,2014HM,2014HM,2225,,,,TRUE,TRUE
84,62,01/02/2018,,,,,01/31/2014,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,01/31/2014,,1,306.25,0,306.25,01/01/2079,0,0,306.25,306.25,1,,,02/05/2014,61,2014HM,2014HM,02/05/2014,61,2014HM,2014HM,3557,,,,TRUE,TRUE
85,61,01/02/2018,,,,,03/31/2014,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,03/31/2014,,1,1000.5,0,1000.5,01/01/2079,0,0,1000.5,1000.5,1,,,04/04/2014,61,2014HM,2014HM,04/05/2014,61,2014HM,2014HM,5441,,,,TRUE,TRUE
86,61,01/02/2018,,,,,05/31/2014,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,05/31/2014,,1,80,0,80,01/01/2079,0,0,80,80,1,,,06/06/2014,47,4648IS,4648IS,06/06/2014,61,2014HM,2014HM,7680,,,,TRUE,TRUE
87,54,01/02/2018,,,,,07/31/2014,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,07/31/2014,,1,172.5,0,172.5,01/01/2079,0,0,172.5,172.5,1,,,08/08/2014,61,2014HM,2014HM,08/11/2014,61,2014HM,2014HM,8369,,,,TRUE,TRUE
88,61,01/02/2018,,,,,09/30/2014,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,09/30/2014,,1,120.75,0,120.75,01/01/2079,0,0,120.75,120.75,1,,,10/08/2014,61,2014HM,2014HM,10/08/2014,61,2014HM,2014HM,9521,,,,TRUE,TRUE
89,61,01/02/2018,,,,,10/31/2014,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,10/31/2014,,1,103.5,0,103.5,01/01/2079,0,0,103.5,103.5,1,,,11/06/2014,61,2014HM,2014HM,11/07/2014,61,2014HM,2014HM,9930,,,,TRUE,TRUE
90,106,01/02/2018,,,,,11/28/2014,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,11/28/2014,,1,57.5,0,57.5,01/01/2079,0,0,57.5,57.5,1,,,12/03/2014,61,2014HM,2014HM,12/04/2014,61,2014HM,2014HM,10474,,,,TRUE,TRUE
91,72,01/02/2018,,,,,02/03/2015,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,01/31/2015,,1,270,0,270,01/01/2079,0,0,270,270,1,,,02/05/2015,61,2014HM,2014HM,02/06/2015,61,2014HM,2014HM,11627,,,,TRUE,TRUE
92,83,01/02/2018,,,,,02/28/2015,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,02/28/2015,,1,819.75,0,819.75,01/01/2079,0,0,819.75,819.75,1,,,03/09/2015,61,2014HM,2014HM,03/09/2015,61,2014HM,2014HM,12632,,,,TRUE,TRUE
93,76,01/02/2018,,,,,04/27/2015,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,04/27/2015,,1,80.5,0,80.5,01/01/2079,0,0,80.5,80.5,1,,,05/05/2015,61,2014HM,2014HM,05/07/2015,61,2014HM,2014HM,14181,,,,TRUE,TRUE
94,61,01/02/2018,,,,,10/31/2015,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,10/31/2015,,1,241.5,0,241.5,01/01/2079,0,0,241.5,241.5,1,,,11/06/2015,61,2014HM,2014HM,11/06/2015,61,2014HM,2014HM,18113,,,,TRUE,TRUE
95,93,01/02/2018,,,,,12/31/2015,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,12/31/2015,,1,120.75,0,120.75,01/01/2079,0,0,120.75,120.75,1,,,01/13/2016,61,2014HM,2014HM,01/13/2016,61,2014HM,2014HM,19252,,,,TRUE,TRUE
96,62,01/02/2018,,,,,01/31/2016,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,01/31/2016,,1,155.25,0,155.25,01/01/2079,0,0,155.25,155.25,1,,,02/10/2016,61,2014HM,2014HM,02/10/2016,61,2014HM,2014HM,19776,,,,TRUE,TRUE
97,61,01/02/2018,,,,,02/29/2016,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,02/29/2016,,1,813,0,813,01/01/2079,0,0,813,813,1,,,03/07/2016,61,2014HM,2014HM,03/08/2016,61,2014HM,2014HM,20368,,,,TRUE,TRUE
98,61,01/02/2018,,,,,04/30/2016,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,04/30/2016,,1,78,0,78,01/01/2079,0,0,78,78,1,,,05/05/2016,61,2014HM,2014HM,05/05/2016,61,2014HM,2014HM,22956,,,,TRUE,TRUE
99,55,01/02/2018,,,,,07/31/2016,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,07/31/2016,,1,258,0,258,01/01/2079,0,0,258,258,1,,,08/08/2016,61,2014HM,2014HM,08/08/2016,61,2014HM,2014HM,24535,,,,TRUE,TRUE
100,104,01/01/2018,,,,,01/31/2017,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,01/31/2017,,1,625.5,0,625.5,01/01/2079,0,0,625.5,625.5,1,,,02/05/2017,61,2014HM,2014HM,02/06/2017,61,2014HM,2014HM,28244,,,,TRUE,TRUE
101,102,01/01/2018,,,,,02/28/2017,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,02/28/2017,,1,841,0,841,01/01/2079,0,0,841,841,1,,,03/07/2017,61,2014HM,2014HM,03/08/2017,61,2014HM,2014HM,28708,,,,TRUE,TRUE
102,83,12/31/2017,,,,,05/31/2017,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,05/31/2017,,1,209.25,0,209.25,01/01/2079,0,0,209.25,209.25,1,,,06/07/2017,102,2952NF,2952NF,06/07/2017,102,2952NF,2952NF,31818,,,,TRUE,TRUE
103,61,12/30/2017,,,,,10/19/2017,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,10/19/2017,,1,452.25,0,452.25,01/01/2079,0,0,452.25,452.25,1,,,11/07/2017,102,2952NF,2952NF,11/07/2017,102,2952NF,2952NF,34543,,,,TRUE,TRUE
104,76,12/30/2017,,,,,11/30/2017,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,11/30/2017,,1,205,0,205,01/01/2079,0,0,205,205,1,,,12/07/2017,61,2014HM,2014HM,12/08/2017,61,2014HM,2014HM,36054,,,,TRUE,TRUE
105,102,01/05/2018,,,,,12/28/2017,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,12/28/2017,,1,259.86,0,259.86,01/01/2079,0,0,259.86,259.86,1,,,01/05/2018,102,2952NF,2952NF,01/05/2018,102,2952NF,2952NF,36237,,,,TRUE,TRUE
106,102,03/05/2018,,,,,02/28/2018,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,02/28/2018,,1,1287.5,0,1287.5,01/01/2079,0,0,1287.5,1287.5,1,,,03/05/2018,102,2952NF,2952NF,03/05/2018,102,2952NF,2952NF,38145,,,,TRUE,TRUE
107,61,04/05/2018,,,,,03/30/2018,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,03/30/2018,,1,60,0,60,01/01/2079,0,0,60,60,1,,,04/04/2018,61,2014HM,2014HM,04/05/2018,61,2014HM,2014HM,39594,,,,TRUE,TRUE
108,102,05/04/2018,,,,,04/30/2018,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,04/30/2018,,1,60,0,60,01/01/2079,0,0,60,60,1,,,05/03/2018,102,2952NF,2952NF,05/04/2018,102,2952NF,2952NF,41140,,,,TRUE,TRUE
109,102,06/07/2018,,,,,05/31/2018,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,05/31/2018,,1,235,0,235,01/01/2079,0,0,235,235,1,,,06/07/2018,102,2952NF,2952NF,06/07/2018,102,2952NF,2952NF,41837,,,,TRUE,TRUE
110,102,07/03/2018,,,,,06/30/2018,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,06/30/2018,,1,130,0,130,01/01/2079,0,0,130,130,1,,,07/03/2018,102,2952NF,2952NF,07/03/2018,102,2952NF,2952NF,42576,,,,TRUE,TRUE
111,61,08/08/2018,,,,,07/31/2018,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,07/31/2018,,1,165,0,165,01/01/2079,0,0,165,165,1,,,08/07/2018,61,2014HM,2014HM,08/08/2018,61,2014HM,2014HM,42985,,,,TRUE,TRUE
112,102,09/10/2018,,,,,08/31/2018,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,08/31/2018,,1,25,0,25,01/01/2079,0,0,25,25,1,,,09/10/2018,102,2952NF,2952NF,09/10/2018,102,2952NF,2952NF,43981,,,,TRUE,TRUE
113,102,10/09/2018,,,,,09/30/2018,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,09/30/2018,,1,240,0,240,01/01/2079,0,0,240,240,1,,,10/09/2018,102,2952NF,2952NF,10/09/2018,102,2952NF,2952NF,44500,,,,TRUE,TRUE
114,102,11/05/2018,,,,,10/31/2018,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,10/31/2018,,1,135,0,135,01/01/2079,0,0,135,135,1,,,11/01/2018,102,2952NF,2952NF,11/05/2018,102,2952NF,2952NF,45222,,,,TRUE,TRUE
115,61,12/08/2018,,,,,11/30/2018,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,11/30/2018,,1,100,0,100,01/01/2079,0,0,100,100,1,,,12/07/2018,61,2014HM,2014HM,12/07/2018,61,2014HM,2014HM,46090,,,,TRUE,TRUE
116,102,01/07/2019,,,,,12/31/2018,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,12/31/2018,,1,135,0,135,01/01/2079,0,0,135,135,1,,,01/06/2019,102,2952NF,2952NF,01/07/2019,102,2952NF,2952NF,46941,,,,TRUE,TRUE
117,102,02/08/2019,,,,,01/31/2019,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,02/07/2019,,1,1222.5,0,1222.5,01/01/2079,0,0,1222.5,1222.5,1,,,02/08/2019,102,2952NF,2952NF,02/08/2019,102,2952NF,2952NF,48175,,,,TRUE,TRUE
118,102,05/08/2019,,,,,05/07/2019,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,05/07/2019,,1,530,0,530,01/01/2079,0,0,530,530,1,,,05/07/2019,102,2952NF,2952NF,05/08/2019,102,2952NF,2952NF,52055,,,,TRUE,TRUE
119,102,09/10/2019,,,,,09/09/2019,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,09/09/2019,,1,315,0,315,01/01/2079,0,0,315,315,1,,,09/10/2019,102,2952NF,2952NF,09/10/2019,102,2952NF,2952NF,54841,,,,TRUE,TRUE
120,102,11/12/2019,,,,,10/31/2019,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,10/31/2019,,1,260,0,260,01/01/2079,0,0,260,260,1,,,11/12/2019,102,2952NF,2952NF,11/12/2019,102,2952NF,2952NF,57048,,,,TRUE,TRUE
121,102,12/05/2019,,,,,11/30/2019,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,11/30/2019,,1,140,0,140,01/01/2079,0,0,140,140,1,,,12/05/2019,102,2952NF,2952NF,12/05/2019,102,2952NF,2952NF,57323,,,,TRUE,TRUE
122,102,01/22/2020,,,,,01/15/2020,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,01/15/2020,,1,555,0,555,01/01/2079,0,0,555,555,1,,,01/21/2020,102,2952NF,2952NF,01/21/2020,102,2952NF,2952NF,58761,,,,TRUE,TRUE
123,102,02/10/2020,,,,,01/31/2020,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,01/31/2020,,1,415.75,0,415.75,01/01/2079,0,0,415.75,415.75,1,,,02/10/2020,102,2952NF,2952NF,02/10/2020,102,2952NF,2952NF,59170,,,,TRUE,TRUE
124,102,03/09/2020,,,,,02/28/2020,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,02/28/2020,,1,1075,0,1075,01/01/2079,0,0,1075,1075,1,,,03/09/2020,102,2952NF,2952NF,03/09/2020,102,2952NF,2952NF,60492,,,,TRUE,TRUE
125,61,04/09/2020,,,,,03/31/2020,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,03/31/2020,,1,105,0,105,01/01/2079,0,0,105,105,1,,,04/08/2020,61,2014HM,2014HM,04/09/2020,61,2014HM,2014HM,61125,,,,TRUE,TRUE
126,102,07/20/2020,,,,,06/30/2020,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,06/30/2020,,1,315,0,315,01/01/2079,0,0,315,315,1,,,07/20/2020,102,2952NF,2952NF,07/20/2020,102,2952NF,2952NF,63923,,,,TRUE,TRUE
127,61,01/07/2021,,,,,12/27/2020,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,12/27/2020,,1,390,0,390,01/01/2079,0,0,390,390,1,,,01/07/2021,61,2014HM,2014HM,01/07/2021,61,2014HM,2014HM,69298,,,,TRUE,TRUE
128,61,02/16/2021,,,,,01/31/2021,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,02/14/2021,,1,600,0,600,01/01/2079,0,0,600,600,1,,,02/15/2021,61,2014HM,2014HM,02/15/2021,61,2014HM,2014HM,71079,,,,TRUE,TRUE
129,61,05/27/2021,,,,,05/26/2021,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,05/26/2021,,1,1148.95,0,1148.95,01/01/2079,0,0,1148.95,1148.95,1,,,05/27/2021,61,2014HM,2014HM,05/27/2021,61,2014HM,2014HM,77119,,,,TRUE,TRUE
130,61,10/13/2021,,,,,10/04/2021,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,10/08/2021,,1,210,0,210,01/01/2079,0,0,210,210,1,,,10/13/2021,61,2014HM,2014HM,10/13/2021,61,2014HM,2014HM,81304,,,,TRUE,TRUE
131,61,12/08/2021,,,,,12/02/2021,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,12/02/2021,,1,210,0,210,01/01/2079,0,0,210,210,1,,,12/07/2021,61,2014HM,2014HM,12/08/2021,61,2014HM,2014HM,83931,,,,TRUE,TRUE
132,61,01/05/2022,,,,,01/04/2022,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,01/04/2022,,1,70,0,70,01/01/2079,0,0,70,70,1,,,01/05/2022,61,2014HM,2014HM,01/05/2022,61,2014HM,2014HM,84826,,,,TRUE,TRUE
133,61,03/22/2022,,,,,03/14/2022,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,03/14/2022,,1,840,0,840,01/01/2079,0,0,840,840,1,,,03/22/2022,61,2014HM,2014HM,03/22/2022,61,2014HM,2014HM,89872,,,,TRUE,TRUE
134,61,06/30/2022,,,,,04/01/2022,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,04/01/2022,,1,180,0,180,01/01/2079,0,0,180,180,1,,,04/01/2022,61,2014HM,2014HM,06/30/2022,61,2014HM,2014HM,90907,,,,TRUE,TRUE
135,61,04/15/2022,,,,,04/06/2022,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,04/06/2022,,1,70,0,70,01/01/2079,0,0,70,70,1,,,04/14/2022,61,2014HM,2014HM,04/14/2022,61,2014HM,2014HM,91469,,,,TRUE,TRUE
136,61,07/08/2022,,,,,06/10/2022,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,06/28/2022,,1,70,0,70,01/01/2079,0,0,70,70,1,,,07/08/2022,61,2014HM,2014HM,07/08/2022,61,2014HM,2014HM,95994,,,,TRUE,TRUE
137,61,12/07/2022,,,,,12/05/2022,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,12/07/2022,,1,105,0,105,01/01/2079,0,0,105,105,1,,,12/07/2022,61,2014HM,2014HM,12/07/2022,61,2014HM,2014HM,105302,,,,TRUE,TRUE
138,61,07/18/2023,,,,,07/20/2023,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,07/18/2023,,1,187.5,0,187.5,01/01/2079,0,0,187.5,187.5,1,,,07/18/2023,61,2014HM,2014HM,07/18/2023,61,2014HM,2014HM,121532,,,,TRUE,TRUE
139,61,10/02/2023,,,,,09/29/2023,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,10/02/2023,,1,195,0,195,01/01/2079,0,0,195,195,1,,,10/02/2023,61,2014HM,2014HM,10/02/2023,61,2014HM,2014HM,125291,,,,TRUE,TRUE
140,61,10/18/2023,,,,,10/20/2023,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,10/18/2023,,1,90,0,90,01/01/2079,0,0,90,90,1,,,10/18/2023,61,2014HM,2014HM,10/18/2023,61,2014HM,2014HM,126123,,,,TRUE,TRUE
141,61,01/02/2024,,,,,01/07/2024,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,01/02/2024,,1,180,0,180,01/01/2079,0,0,180,180,1,,,01/02/2024,61,2014HM,2014HM,01/02/2024,61,2014HM,2014HM,132678,,,,TRUE,TRUE
142,61,02/08/2024,,,,,02/16/2024,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,02/08/2024,,1,575,0,575,01/01/2079,0,0,575,575,1,,,02/08/2024,61,2014HM,2014HM,02/08/2024,61,2014HM,2014HM,134977,,,,TRUE,TRUE
143,61,03/07/2024,,,,,03/15/2024,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,03/07/2024,,1,140,0,140,01/01/2079,0,0,140,140,1,,,03/07/2024,61,2014HM,2014HM,03/07/2024,61,2014HM,2014HM,137322,,,,TRUE,TRUE
144,10,01/02/2018,,,,,04/30/2014,,,1,1,INV,INV,Invoice,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,04/30/2014,,1,1140,0,1140,01/01/2079,0,0,1140,1140,1,,,05/07/2014,61,2014HM,2014HM,05/08/2014,61,2014HM,2014HM,6698,,,,TRUE,TRUE
145,102,01/02/2018,,,,,04/27/2015,,,1,1,INV,INV,Invoice,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,04/27/2015,,1,1175.23,0,1175.23,01/01/2079,0,0,1175.23,1175.23,1,,,05/05/2015,61,2014HM,2014HM,05/07/2015,61,2014HM,2014HM,14144,,,,TRUE,TRUE
146,76,01/02/2018,,,,,04/29/2016,,,1,1,INV,INV,Invoice,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,04/29/2016,,1,943,0,943,01/01/2079,0,0,943,943,1,,,05/04/2016,61,2014HM,2014HM,05/04/2016,61,2014HM,2014HM,22023,,,,TRUE,TRUE
147,102,12/31/2017,,,,,05/02/2017,,,1,1,INV,INV,Invoice,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,04/30/2017,,1,1042.2,0,1042.2,01/01/2079,0,0,1042.2,1042.2,1,,,05/08/2017,102,2952NF,2952NF,05/08/2017,102,2952NF,2952NF,30472,,,,TRUE,TRUE
148,102,03/02/2018,,,,,03/01/2018,,,1,1,INV,INV,Invoice,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,03/01/2018,,1,1060,0,1060,01/01/2079,0,0,1060,1060,1,,,03/02/2018,102,2952NF,2952NF,03/02/2018,102,2952NF,2952NF,38085,,,,TRUE,TRUE
149,61,04/17/2019,,,,,04/17/2019,,,1,1,INV,INV,Invoice,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,04/17/2019,,1,1102.5,0,1102.5,01/01/2079,0,0,1102.5,1102.5,1,,,04/17/2019,76,4337JW,4337JW,04/17/2019,61,2014HM,2014HM,50684,,,,TRUE,TRUE
150,102,03/09/2020,,,,,03/07/2020,,,1,1,INV,INV,Invoice,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,03/07/2020,,1,1171.63,0,1171.63,01/01/2079,0,0,1171.63,1171.63,1,,,03/09/2020,76,4337JW,4337JW,03/09/2020,102,2952NF,2952NF,60399,,,,TRUE,TRUE
151,61,03/16/2021,,,,,03/13/2021,,,1,1,INV,INV,Invoice,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,03/13/2021,,1,1500,0,1500,01/01/2079,0,0,1500,1500,1,,,03/16/2021,61,2014HM,2014HM,03/16/2021,61,2014HM,2014HM,72738,,,,TRUE,TRUE
152,61,09/01/2022,,,,,08/29/2022,,,1,1,INV,INV,Invoice,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,08/29/2022,,1,1525,0,1525,01/01/2079,0,0,1525,1525,1,,,09/01/2022,61,2014HM,2014HM,09/01/2022,61,2014HM,2014HM,99531,,,,TRUE,TRUE
153,78,01/02/2018,,,,,06/30/2014,,,1,1,INV,INV,Invoice,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,06/30/2014,,1,238,0,238,01/01/2079,0,0,238,238,1,,,07/08/2014,61,2014HM,2014HM,07/08/2014,47,4648IS,4648IS,7816,,,,TRUE,TRUE
