ledger_entry_KEY,update__staff_KEY,update_date_utc,bank_account_KEY,bank_account__bank_account_id,bank_account__bank_account_id_sortable,bank_account__description,control_date,submittal_status_KEY,digita_vat_period_KEY,ledger_entry_subtype_KEY,ledger_entry_type_KEY,ledger_entry_type__ledger_entry_type_id,ledger_entry_type__ledger_entry_type_id_sortable,ledger_entry_type__description,client_KEY,client__client_id,client__client_id_sortable,client__description,client__office__office_id,client__partner__staff__staff_id,client__manager__staff__staff_id,entry_date,reference,normal_sign,debit_amount,credit_amount,amount,open_date,posted_open_amount,live_open_amount,posted_closed_amount,live_closed_amount,posted_application_count,comments,internal_comments,approved_date,approved__staff_KEY,approved__staff__staff_id,approved__staff__staff_id_sortable,posted_date,posted__staff_KEY,posted__staff__staff_id,posted__staff__staff_id_sortable,entry_number,digita_tax_point_date_override,digita_proforma__ledger_entry_KEY,void_date,is_posted,is_approved
90,106,43102.72464,,,,,41971,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,41971,,1,57.5,0,57.5,65381,0,0,57.5,57.5,1,,,41976,61,2014HM,2014HM,41977,61,2014HM,2014HM,10474,,,,True,True
91,72,43102.71807,,,,,42038,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,42035,,1,270,0,270,65381,0,0,270,270,1,,,42040,61,2014HM,2014HM,42041,61,2014HM,2014HM,11627,,,,True,True
92,83,43102.71262,,,,,42063,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,42063,,1,819.75,0,819.75,65381,0,0,819.75,819.75,1,,,42072,61,2014HM,2014HM,42072,61,2014HM,2014HM,12632,,,,True,True
93,76,43102.70459,,,,,42121,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,42121,,1,80.5,0,80.5,65381,0,0,80.5,80.5,1,,,42129,61,2014HM,2014HM,42131,61,2014HM,2014HM,14181,,,,True,True
94,61,43102.68264,,,,,42308,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,42308,,1,241.5,0,241.5,65381,0,0,241.5,241.5,1,,,42314,61,2014HM,2014HM,42314,61,2014HM,2014HM,18113,,,,True,True
95,93,43102.67561,,,,,42369,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,42369,,1,120.75,0,120.75,65381,0,0,120.75,120.75,1,,,42382,61,2014HM,2014HM,42382,61,2014HM,2014HM,19252,,,,True,True
96,62,43102.67151,,,,,42400,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,42400,,1,155.25,0,155.25,65381,0,0,155.25,155.25,1,,,42410,61,2014HM,2014HM,42410,61,2014HM,2014HM,19776,,,,True,True
97,61,43102.66802,,,,,42429,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,42429,,1,813,0,813,65381,0,0,813,813,1,,,42436,61,2014HM,2014HM,42437,61,2014HM,2014HM,20368,,,,True,True
98,61,43102.63812,,,,,42490,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,42490,,1,78,0,78,65381,0,0,78,78,1,,,42495,61,2014HM,2014HM,42495,61,2014HM,2014HM,22956,,,,True,True
99,55,43102.59338,,,,,42582,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,42582,,1,258,0,258,65381,0,0,258,258,1,,,42590,61,2014HM,2014HM,42590,61,2014HM,2014HM,24535,,,,True,True
100,104,43101.77611,,,,,42766,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,42766,,1,625.5,0,625.5,65381,0,0,625.5,625.5,1,,,42771,61,2014HM,2014HM,42772,61,2014HM,2014HM,28244,,,,True,True
101,102,43101.73431,,,,,42794,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,42794,,1,841,0,841,65381,0,0,841,841,1,,,42801,61,2014HM,2014HM,42802,61,2014HM,2014HM,28708,,,,True,True
102,83,43100.15705,,,,,42886,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,42886,,1,209.25,0,209.25,65381,0,0,209.25,209.25,1,,,42893,102,2952NF,2952NF,42893,102,2952NF,2952NF,31818,,,,True,True
103,61,43099.83594,,,,,43027,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43027,,1,452.25,0,452.25,65381,0,0,452.25,452.25,1,,,43046,102,2952NF,2952NF,43046,102,2952NF,2952NF,34543,,,,True,True
104,76,43099.74813,,,,,43069,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43069,,1,205,0,205,65381,0,0,205,205,1,,,43076,61,2014HM,2014HM,43077,61,2014HM,2014HM,36054,,,,True,True
105,102,43105.75951,,,,,43097,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43097,,1,259.86,0,259.86,65381,0,0,259.86,259.86,1,,,43105,102,2952NF,2952NF,43105,102,2952NF,2952NF,36237,,,,True,True
106,102,43164.91416,,,,,43159,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43159,,1,1287.5,0,1287.5,65381,0,0,1287.5,1287.5,1,,,43164,102,2952NF,2952NF,43164,102,2952NF,2952NF,38145,,,,True,True
107,61,43195.69537,,,,,43189,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43189,,1,60,0,60,65381,0,0,60,60,1,,,43194,61,2014HM,2014HM,43195,61,2014HM,2014HM,39594,,,,True,True
108,102,43224.73509,,,,,43220,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43220,,1,60,0,60,65381,0,0,60,60,1,,,43223,102,2952NF,2952NF,43224,102,2952NF,2952NF,41140,,,,True,True
109,102,43258.67234,,,,,43251,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43251,,1,235,0,235,65381,0,0,235,235,1,,,43258,102,2952NF,2952NF,43258,102,2952NF,2952NF,41837,,,,True,True
110,102,43284.94988,,,,,43281,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43281,,1,130,0,130,65381,0,0,130,130,1,,,43284,102,2952NF,2952NF,43284,102,2952NF,2952NF,42576,,,,True,True
111,61,43320.81407,,,,,43312,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43312,,1,165,0,165,65381,0,0,165,165,1,,,43319,61,2014HM,2014HM,43320,61,2014HM,2014HM,42985,,,,True,True
112,102,43353.84676,,,,,43343,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43343,,1,25,0,25,65381,0,0,25,25,1,,,43353,102,2952NF,2952NF,43353,102,2952NF,2952NF,43981,,,,True,True
113,102,43382.67784,,,,,43373,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43373,,1,240,0,240,65381,0,0,240,240,1,,,43382,102,2952NF,2952NF,43382,102,2952NF,2952NF,44500,,,,True,True
114,102,43409.78218,,,,,43404,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43404,,1,135,0,135,65381,0,0,135,135,1,,,43405,102,2952NF,2952NF,43409,102,2952NF,2952NF,45222,,,,True,True
115,61,43442.03539,,,,,43434,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43434,,1,100,0,100,65381,0,0,100,100,1,,,43441,61,2014HM,2014HM,43441,61,2014HM,2014HM,46090,,,,True,True
116,102,43472.71726,,,,,43465,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43465,,1,135,0,135,65381,0,0,135,135,1,,,43471,102,2952NF,2952NF,43472,102,2952NF,2952NF,46941,,,,True,True
117,102,43504.84316,,,,,43496,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43503,,1,1222.5,0,1222.5,65381,0,0,1222.5,1222.5,1,,,43504,102,2952NF,2952NF,43504,102,2952NF,2952NF,48175,,,,True,True
118,102,43593.81378,,,,,43592,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43592,,1,530,0,530,65381,0,0,530,530,1,,,43592,102,2952NF,2952NF,43593,102,2952NF,2952NF,52055,,,,True,True
119,102,43718.92992,,,,,43717,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43717,,1,315,0,315,65381,0,0,315,315,1,,,43718,102,2952NF,2952NF,43718,102,2952NF,2952NF,54841,,,,True,True
120,102,43781.69029,,,,,43769,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43769,,1,260,0,260,65381,0,0,260,260,1,,,43781,102,2952NF,2952NF,43781,102,2952NF,2952NF,57048,,,,True,True
121,102,43804.91379,,,,,43799,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43799,,1,140,0,140,65381,0,0,140,140,1,,,43804,102,2952NF,2952NF,43804,102,2952NF,2952NF,57323,,,,True,True
122,102,43852.0228,,,,,43845,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43845,,1,555,0,555,65381,0,0,555,555,1,,,43851,102,2952NF,2952NF,43851,102,2952NF,2952NF,58761,,,,True,True
123,102,43871.9666,,,,,43861,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43861,,1,415.75,0,415.75,65381,0,0,415.75,415.75,1,,,43871,102,2952NF,2952NF,43871,102,2952NF,2952NF,59170,,,,True,True
124,102,43899.84585,,,,,43889,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43889,,1,1075,0,1075,65381,0,0,1075,1075,1,,,43899,102,2952NF,2952NF,43899,102,2952NF,2952NF,60492,,,,True,True
125,61,43930.67564,,,,,43921,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43921,,1,105,0,105,65381,0,0,105,105,1,,,43929,61,2014HM,2014HM,43930,61,2014HM,2014HM,61125,,,,True,True
126,102,44032.79581,,,,,44012,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,44012,,1,315,0,315,65381,0,0,315,315,1,,,44032,102,2952NF,2952NF,44032,102,2952NF,2952NF,63923,,,,True,True
127,61,44203.71119,,,,,44192,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,44192,,1,390,0,390,65381,0,0,390,390,1,,,44203,61,2014HM,2014HM,44203,61,2014HM,2014HM,69298,,,,True,True
128,61,44243.18905,,,,,44227,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,44241,,1,600,0,600,65381,0,0,600,600,1,,,44242,61,2014HM,2014HM,44242,61,2014HM,2014HM,71079,,,,True,True
129,61,44343.9225,,,,,44342,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,44342,,1,1148.95,0,1148.95,65381,0,0,1148.95,1148.95,1,,,44343,61,2014HM,2014HM,44343,61,2014HM,2014HM,77119,,,,True,True
130,61,44482.66973,,,,,44473,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,44477,,1,210,0,210,65381,0,0,210,210,1,,,44482,61,2014HM,2014HM,44482,61,2014HM,2014HM,81304,,,,True,True
131,61,44538.66321,,,,,44532,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,44532,,1,210,0,210,65381,0,0,210,210,1,,,44537,61,2014HM,2014HM,44538,61,2014HM,2014HM,83931,,,,True,True
132,61,44566.68701,,,,,44565,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,44565,,1,70,0,70,65381,0,0,70,70,1,,,44566,61,2014HM,2014HM,44566,61,2014HM,2014HM,84826,,,,True,True
133,61,44642.97245,,,,,44634,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,44634,,1,840,0,840,65381,0,0,840,840,1,,,44642,61,2014HM,2014HM,44642,61,2014HM,2014HM,89872,,,,True,True
134,61,44742.82043,,,,,44652,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,44652,,1,180,0,180,65381,0,0,180,180,1,,,44652,61,2014HM,2014HM,44742,61,2014HM,2014HM,90907,,,,True,True
135,61,44666.04426,,,,,44657,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,44657,,1,70,0,70,65381,0,0,70,70,1,,,44665,61,2014HM,2014HM,44665,61,2014HM,2014HM,91469,,,,True,True
136,61,44750.60323,,,,,44722,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,44740,,1,70,0,70,65381,0,0,70,70,1,,,44750,61,2014HM,2014HM,44750,61,2014HM,2014HM,95994,,,,True,True
137,61,44902.64146,,,,,44900,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,44902,,1,105,0,105,65381,0,0,105,105,1,,,44902,61,2014HM,2014HM,44902,61,2014HM,2014HM,105302,,,,True,True
138,61,45125.74992,,,,,45127,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,45125,,1,187.5,0,187.5,65381,0,0,187.5,187.5,1,,,45125,61,2014HM,2014HM,45125,61,2014HM,2014HM,121532,,,,True,True
139,61,45201.9686,,,,,45198,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,45201,,1,195,0,195,65381,0,0,195,195,1,,,45201,61,2014HM,2014HM,45201,61,2014HM,2014HM,125291,,,,True,True
140,61,45217.85618,,,,,45219,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,45217,,1,90,0,90,65381,0,0,90,90,1,,,45217,61,2014HM,2014HM,45217,61,2014HM,2014HM,126123,,,,True,True
141,61,45293.895,,,,,45298,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,45293,,1,180,0,180,65381,0,0,180,180,1,,,45293,61,2014HM,2014HM,45293,61,2014HM,2014HM,132678,,,,True,True
142,61,45330.73633,,,,,45338,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,45330,,1,575,0,575,65381,0,0,575,575,1,,,45330,61,2014HM,2014HM,45330,61,2014HM,2014HM,134977,,,,True,True
143,61,45358.65519,,,,,45366,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,45358,,1,140,0,140,65381,0,0,140,140,1,,,45358,61,2014HM,2014HM,45358,61,2014HM,2014HM,137322,,,,True,True
144,10,43102.74616,,,,,41759,,,1,1,INV,INV,Invoice,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,41759,,1,1140,0,1140,65381,0,0,1140,1140,1,,,41766,61,2014HM,2014HM,41767,61,2014HM,2014HM,6698,,,,True,True
145,102,43102.70483,,,,,42121,,,1,1,INV,INV,Invoice,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,42121,,1,1175.23,0,1175.23,65381,0,0,1175.23,1175.23,1,,,42129,61,2014HM,2014HM,42131,61,2014HM,2014HM,14144,,,,True,True
146,76,43102.65433,,,,,42489,,,1,1,INV,INV,Invoice,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,42489,,1,943,0,943,65381,0,0,943,943,1,,,42494,61,2014HM,2014HM,42494,61,2014HM,2014HM,22023,,,,True,True
147,102,43100.97691,,,,,42857,,,1,1,INV,INV,Invoice,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,42855,,1,1042.2,0,1042.2,65381,0,0,1042.2,1042.2,1,,,42863,102,2952NF,2952NF,42863,102,2952NF,2952NF,30472,,,,True,True
148,102,43161.91283,,,,,43160,,,1,1,INV,INV,Invoice,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,43160,,1,1060,0,1060,65381,0,0,1060,1060,1,,,43161,102,2952NF,2952NF,43161,102,2952NF,2952NF,38085,,,,True,True
149,61,43572.89813,,,,,43572,,,1,1,INV,INV,Invoice,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,43572,,1,1102.5,0,1102.5,65381,0,0,1102.5,1102.5,1,,,43572,76,4337JW,4337JW,43572,61,2014HM,2014HM,50684,,,,True,True
150,102,43899.73224,,,,,43897,,,1,1,INV,INV,Invoice,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,43897,,1,1171.63,0,1171.63,65381,0,0,1171.63,1171.63,1,,,43899,76,4337JW,4337JW,43899,102,2952NF,2952NF,60399,,,,True,True
151,61,44271.74664,,,,,44268,,,1,1,INV,INV,Invoice,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,44268,,1,1500,0,1500,65381,0,0,1500,1500,1,,,44271,61,2014HM,2014HM,44271,61,2014HM,2014HM,72738,,,,True,True
152,61,44805.82595,,,,,44802,,,1,1,INV,INV,Invoice,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,44802,,1,1525,0,1525,65381,0,0,1525,1525,1,,,44805,61,2014HM,2014HM,44805,61,2014HM,2014HM,99531,,,,True,True
153,78,43102.7401,,,,,41820,,,1,1,INV,INV,Invoice,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,41820,,1,238,0,238,65381,0,0,238,238,1,,,41828,61,2014HM,2014HM,41828,47,4648IS,4648IS,7816,,,,True,True
154,52,43102.70486,,,,,42121,,,1,1,INV,INV,Invoice,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,42121,,1,3664.59,0,3664.59,65381,0,0,3664.59,3664.59,1,,,42129,61,2014HM,2014HM,42131,61,2014HM,2014HM,14142,,,,True,True
155,102,43413.98343,,,,,43412,,,1,1,INV,INV,Invoice,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,43412,,1,951.25,0,951.25,65381,0,0,951.25,951.25,1,,,43413,102,2952NF,2952NF,43413,102,2952NF,2952NF,45810,,,,True,True
156,61,43572.89813,,,,,43572,,,1,1,INV,INV,Invoice,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,43572,,1,4932.25,0,4932.25,65381,0,0,4932.25,4932.25,1,,,43572,76,4337JW,4337JW,43572,61,2014HM,2014HM,50668,,,,True,True
157,102,43847.68494,,,,,43838,,,1,1,INV,INV,Invoice,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,43838,,1,1453.25,0,1453.25,65381,0,0,1453.25,1453.25,1,,,43847,102,2952NF,2952NF,43847,102,2952NF,2952NF,58381,,,,True,True
158,61,44271.74664,,,,,44268,,,1,1,INV,INV,Invoice,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,44268,,1,1800,0,1800,65381,0,0,1800,1800,1,,,44271,61,2014HM,2014HM,44271,61,2014HM,2014HM,72731,,,,True,True
159,61,45000.88349,,,,,44988,,,1,1,INV,INV,Invoice,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,45000,,1,1950,0,1950,65381,0,0,1950,1950,1,,,45000,61,2014HM,2014HM,45000,61,2014HM,2014HM,111420,,,,True,True
160,78,43102.74617,,,,,41759,,,1,1,INV,INV,Invoice,7,23887591500,23887591500                              `,HarvestHive AgriBusiness,IDMV,4380LH,2505CC,41759,,1,1155,0,1155,65381,0,0,1155,1155,1,,,41766,61,2014HM,2014HM,41767,61,2014HM,2014HM,6692,,,,True,True
161,78,43102.73512,,,,,41882,,,1,1,INV,INV,Invoice,7,23887591500,23887591500                              `,HarvestHive AgriBusiness,IDMV,4380LH,2505CC,41882,,1,142.5,0,142.5,65381,0,0,142.5,142.5,1,,,41892,61,2014HM,2014HM,41892,61,2014HM,2014HM,8694,,,,True,True
162,76,43102.70488,,,,,42121,,,1,1,INV,INV,Invoice,7,23887591500,23887591500                              `,HarvestHive AgriBusiness,IDMV,4380LH,2505CC,42121,,1,1687.5,0,1687.5,65381,0,0,1687.5,1687.5,1,,,42129,61,2014HM,2014HM,42131,61,2014HM,2014HM,14140,,,,True,True
163,61,43102.65431,,,,,42489,,,1,1,INV,INV,Invoice,7,23887591500,23887591500                              `,HarvestHive AgriBusiness,IDMV,4380LH,2505CC,42489,,1,1241,0,1241,65381,0,0,1241,1241,1,,,42494,61,2014HM,2014HM,42494,61,2014HM,2014HM,22024,,,,True,True
164,102,43100.97668,,,,,42857,,,1,1,INV,INV,Invoice,7,23887591500,23887591500                              `,HarvestHive AgriBusiness,IDMV,4380LH,2505CC,42855,,1,885.95,0,885.95,65381,0,0,885.95,885.95,1,,,42863,102,2952NF,2952NF,42863,102,2952NF,2952NF,30474,,,,True,True
165,102,43161.91283,,,,,43160,,,1,1,INV,INV,Invoice,7,23887591500,23887591500                              `,HarvestHive AgriBusiness,IDMV,4380LH,2505CC,43160,,1,900,0,900,65381,0,0,900,900,1,,,43161,102,2952NF,2952NF,43161,102,2952NF,2952NF,38092,,,,True,True
166,61,43572.89813,,,,,43572,,,1,1,INV,INV,Invoice,7,23887591500,23887591500                              `,HarvestHive AgriBusiness,IDMV,4380LH,2505CC,43572,,1,1152.5,0,1152.5,65381,0,0,1152.5,1152.5,1,,,43572,76,4337JW,4337JW,43572,61,2014HM,2014HM,50682,,,,True,True
167,102,43899.73224,,,,,43897,,,1,1,INV,INV,Invoice,7,23887591500,23887591500                              `,HarvestHive AgriBusiness,IDMV,4380LH,2505CC,43897,,1,1094.95,0,1094.95,65381,0,0,1094.95,1094.95,1,,,43899,76,4337JW,4337JW,43899,102,2952NF,2952NF,60402,,,,True,True
168,61,44594.66497,,,,,44592,,,1,1,INV,INV,Invoice,7,23887591500,23887591500                              `,HarvestHive AgriBusiness,IDMV,4380LH,2505CC,44592,,1,20,0,20,65381,0,0,20,20,1,,,44594,61,2014HM,2014HM,44594,61,2014HM,2014HM,86926,,,,True,True
169,61,44810.63014,,,,,44807,,,1,1,INV,INV,Invoice,7,23887591500,23887591500                              `,HarvestHive AgriBusiness,IDMV,4380LH,2505CC,44807,,1,1250,0,1250,65381,0,0,1250,1250,1,,,44807,84,4380LH,4380LH,44810,61,2014HM,2014HM,99750,,,,True,True
170,61,43102.67732,,,,,42369,,,1,1,INV,INV,Invoice,11,37285951500,37285951500                              `,TrustTide Banking,WACL,3321MC,4081OL,42369,,1,520,0,520,65381,0,0,520,520,1,,,42382,70,3321MC,3321MC,42382,61,2014HM,2014HM,19019,,,,True,True
171,92,43102.65185,,,,,42490,,,1,1,INV,INV,Invoice,11,37285951500,37285951500                              `,TrustTide Banking,WACL,3321MC,4081OL,42490,,1,1200,0,1200,65381,0,0,1200,1200,1,,,42494,70,3321MC,3321MC,42494,61,2014HM,2014HM,22208,,,,True,True
